,Unnamed: 0,File,V_Neg,V_Neut,V_Pos,A_Neut,A_Pos,Laning,Shopping,Returning,Roaming,Fighting,Pushing,Defending,Dead,Misc
10006,1554,76_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10007,2337,184_02_02.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10008,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10010,5384,117_04_02.mp4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10012,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10013,4533,187_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10014,390,148_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10015,5398,221_01_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10016,1155,203_04_02.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10017,3795,155_05_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10019,4859,80_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10020,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10021,2337,184_02_02.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10025,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10026,5486,212_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10028,3917,237_05_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10029,4621,185_04_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10032,1435,28_01_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10034,3520,98_05_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10035,4132,216_04_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10036,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10037,3768,97_03_03.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10038,3468,202_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10039,3578,235_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10040,4393,235_01_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10041,1405,123_02_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10044,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10046,4946,176_01_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10047,2387,135_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10049,4425,217_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10050,2762,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10051,3209,34_07_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10053,1321,236_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10054,3468,202_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10055,1228,237_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10056,4275,8_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10057,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10060,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10062,1268,122_02_01.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
10063,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10064,3123,142_03_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10065,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10066,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10067,3996,221_04_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10069,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10070,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10072,3996,221_04_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10073,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10074,3004,69_01_03.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10075,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10078,369,150_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10082,4729,199_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10083,4771,238_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10084,1405,123_02_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10085,3004,69_01_03.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10086,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10087,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10088,2372,121_02_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10089,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10090,3004,69_01_03.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10091,3398,236_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10094,3231,67_03_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10095,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10096,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10098,2576,171_04_01.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10099,4328,154_05_02.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10103,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10105,3123,142_03_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10109,2387,135_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10111,369,150_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10112,3484,235_06_01.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10113,2576,171_04_01.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10114,120,46_01_03.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10115,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10116,2762,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10117,3468,202_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10118,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10119,4207,116_06_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10120,1405,123_02_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10124,2372,121_02_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10125,5244,205_01_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10126,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10130,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10132,5033,219_04_03.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10134,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10135,2151,53_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
10136,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10139,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10140,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10143,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10144,955,174_05_01.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10146,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10148,3344,126_01_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10149,2438,143_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10150,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10151,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10152,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10153,3209,34_07_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10154,3392,230_06_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10155,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10156,3123,142_03_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10157,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10159,4705,36_01_03.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10160,1318,9_01_01.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10161,3198,31_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
10162,1897,201_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10164,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10165,1554,76_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10167,810,219_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10171,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10172,3841,108_02_03.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10173,1093,64_04_02.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10176,4268,145_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10178,4132,216_04_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10179,679,179_05_02.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10180,4152,201_06_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10181,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10185,4240,201_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10187,3600,208_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10189,3996,221_04_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10191,1646,41_01_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10192,4425,217_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10193,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10197,4275,8_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10198,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10199,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10202,5270,233_04_02.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10203,1622,81_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10204,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10206,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10207,1253,211_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10209,172,216_03_01.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10213,4481,74_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10217,3578,235_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10219,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10221,2372,121_02_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10223,641,222_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10224,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10225,22,168_02_01.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10226,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10227,810,219_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10228,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10230,3853,65_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10231,1553,148_01_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10232,3123,142_03_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10233,2762,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10236,4268,145_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10237,4328,154_05_02.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10239,3484,235_06_01.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10242,825,211_01_03.mp4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10243,3768,97_03_03.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10244,1228,237_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10246,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10247,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10251,777,125_01_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10252,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10255,4558,37_03_03.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10257,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10259,825,211_01_03.mp4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10262,3398,236_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10263,1275,19_03_01.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10264,1318,9_01_01.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10267,820,33_07_02.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10271,22,168_02_01.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10272,1701,195_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10273,4268,145_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10274,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10275,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10276,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10278,3578,235_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10279,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10280,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10281,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10284,3405,27_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10285,3768,97_03_03.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10286,3578,235_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10288,810,219_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10290,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10291,484,23_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10293,2750,142_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10294,3268,4_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10295,2156,46_03_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10296,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10298,3520,98_05_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10299,4425,217_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10300,2372,121_02_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10301,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10302,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10305,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10307,5486,212_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10309,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10310,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10313,2438,143_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10314,791,20_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10315,4771,238_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10320,3651,237_06_03.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10321,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10323,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10325,1701,195_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10328,2762,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10330,4393,235_01_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10331,3520,98_05_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10333,1405,123_02_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10336,3996,221_04_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10338,4268,145_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10343,684,163_01_01.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10344,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10345,1228,237_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10346,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10347,5244,205_01_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10348,484,23_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10349,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10350,3123,142_03_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10354,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10355,3468,202_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10356,2533,222_05_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10358,1228,237_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10359,3222,151_01_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10361,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10362,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10364,4481,74_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10366,5486,212_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10372,2749,97_04_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10373,2750,142_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10374,2387,135_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10375,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10376,3398,236_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10377,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10378,5405,57_05_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10379,3520,98_05_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10380,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10381,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10382,4859,80_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10385,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10386,177,138_05_02.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10387,3398,236_03_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10389,5381,11_06_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10390,2438,143_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10391,1627,64_03_02.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10393,955,174_05_01.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10396,2088,214_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10397,120,46_01_03.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10398,3222,151_01_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10399,4128,27_01_02.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10400,3506,198_07_01.mp4,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10401,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10403,4576,152_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10404,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10407,734,50_03_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10408,791,20_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10409,4372,85_01_03.mp4,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10414,754,112_01_02.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10415,3231,67_03_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10417,5486,212_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10418,276,154_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10419,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10420,2742,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10421,2059,188_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10422,3484,235_06_01.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10424,4382,225_05_01.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10428,2762,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10430,4132,216_04_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10434,2689,8_04_01.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10435,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10437,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10438,1554,76_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10443,641,222_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10444,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10446,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10447,369,150_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10448,4425,217_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10449,1038,188_01_03.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10450,2750,142_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10451,2187,171_07_01.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10452,2059,188_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10453,1870,239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10454,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10455,4558,37_03_03.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10457,4132,216_04_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10458,641,222_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10459,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10463,4133,67_01_03.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10464,4425,217_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10465,5340,238_06_03.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10467,3231,67_03_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10468,1554,76_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10470,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10471,3996,221_04_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10472,45,162_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10473,289,24_03_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10474,3301,35_05_02.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10475,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10477,4771,238_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10479,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10480,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10481,1551,232_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10484,2201,40_07_02.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10485,2762,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10487,4588,189_06_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10488,2438,143_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10489,2767,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10490,1725,164_01_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10492,2856,153_01_02.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10493,4393,235_01_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10494,4329,220_04_01.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10495,1627,64_03_02.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10496,788,170_06_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10497,3465,233_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10500,120,46_01_03.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10502,5486,212_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10503,2077,147_01_03.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10504,3996,221_04_03.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10505,5384,117_04_02.mp4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10507,1405,123_02_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
10508,1556,128_03_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10509,3320,239_06_01.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10511,3775,218_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
